"timestamp","0ANAB7 | Value","0ANAB7 | Quality","0BNAB9 | Value","0BNAB9 | Quality","0BNABC | Value","0BNABC | Quality","0BNLBC | Value","0BNLBC | Quality","0BPVRD | Value","0BPVRD | Quality","0BPVRG | Value","0BPVRG | Quality","0CNABC | Value","0CNABC | Quality","0CNLBC | Value","0CNLBC | Quality","0CPVRD | Value","0CPVRD | Quality","0CPVRG | Value","0CPVRG | Quality","0ENABC | Value","0ENABC | Quality","0ENLBC | Value","0ENLBC | Quality","0EPVRD | Value","0EPVRD | Quality","0EPVRG | Value","0EPVRG | Quality","0EQL10 | Value","0EQL10 | Quality","0FNABC | Value","0FNABC | Quality","0FNLBC | Value","0FNLBC | Quality","0FPVRD | Value","0FPVRD | Quality","0FPVRG | Value","0FPVRG | Quality"
"2020-04-28 18:05:01+03:00","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","2.23381                              ","1","1.87395                              ","1","495.006                              ","1","495.006                              ","1"
"2020-04-28 18:10:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.15884                              ","1","1.67903                              ","1","489.516                              ","1","519.486                              ","1","2.05388                              ","1","1.48411                              ","1","510.006                              ","1","500.006                              ","1","11.4689                              ","1","2.23381                              ","1","1.87395                              ","1","495.006                              ","1","495.006                              ","1"
"2020-04-28 18:15:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.15884                              ","1","1.67903                              ","1","489.516                              ","1","519.486                              ","1","2.05388                              ","1","1.48411                              ","1","510.006                              ","1","500.006                              ","1","11.4689                              ","1","2.23381                              ","1","1.87395                              ","1","495.006                              ","1","495.006                              ","1"
"2020-04-28 18:19:59+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.15884                              ","1","1.67903                              ","1","489.516                              ","1","519.486                              ","1","2.05388                              ","1","1.48411                              ","1","510.006                              ","1","500.006                              ","1","11.4689                              ","1","2.23381                              ","1","1.87395                              ","1","495.006                              ","1","na","na"
"2020-04-28 18:20:00+03:00","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","490.006                              ","1"
"2020-04-28 18:25:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.15884                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.05388                              ","1","1.48411                              ","1","510.006                              ","1","500.006                              ","1","11.4689                              ","1","2.23381                              ","1","1.87395                              ","1","495.006                              ","1","490.006                              ","1"
"2020-04-28 18:30:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.15884                              ","1","1.69402                              ","1","494.511                              ","1","519.486                              ","1","2.06887                              ","1","1.48411                              ","1","510.006                              ","1","500.006                              ","1","11.6454                              ","1","2.23381                              ","1","1.87395                              ","1","495.006                              ","1","490.006                              ","1"
"2020-04-28 18:34:59+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.15884                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.06887                              ","1","1.48411                              ","1","510.006                              ","1","500.006                              ","1","11.6454                              ","1","na","na","na","na","na","na","na","na"
"2020-04-28 18:35:00+03:00","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","2.23381                              ","1","1.87395                              ","1","495.006                              ","1","485.006                              ","1"
"2020-04-28 18:40:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.15884                              ","1","1.69402                              ","1","494.511                              ","1","519.486                              ","1","2.06887                              ","1","1.48411                              ","1","510.006                              ","1","500.006                              ","1","11.6454                              ","1","2.23381                              ","1","1.87395                              ","1","495.006                              ","1","485.006                              ","1"
"2020-04-28 18:45:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.06887                              ","1","1.48411                              ","1","510.006                              ","1","500.006                              ","1","11.4689                              ","1","2.23381                              ","1","1.87395                              ","1","495.006                              ","1","485.006                              ","1"
"2020-04-28 18:50:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.15884                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.06887                              ","1","1.48411                              ","1","510.006                              ","1","500.006                              ","1","11.4689                              ","1","2.23381                              ","1","1.87395                              ","1","495.006                              ","1","485.006                              ","1"
"2020-04-28 18:55:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.06887                              ","1","1.48411                              ","1","510.006                              ","1","500.006                              ","1","11.5571                              ","1","2.23381                              ","1","1.87395                              ","1","495.006                              ","1","485.006                              ","1"
"2020-04-28 19:00:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.06887                              ","1","1.48411                              ","1","510.006                              ","1","500.006                              ","1","11.4689                              ","1","2.23381                              ","1","1.87395                              ","1","495.006                              ","1","485.006                              ","1"
"2020-04-28 19:04:59+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.06887                              ","1","1.48411                              ","1","510.006                              ","1","500.006                              ","1","11.4689                              ","1","2.23381                              ","1","1.87395                              ","1","495.006                              ","1","na","na"
"2020-04-28 19:05:00+03:00","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","485.006                              ","1"
"2020-04-28 19:10:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.06887                              ","1","1.48411                              ","1","510.006                              ","1","500.006                              ","1","11.5571                              ","1","2.23381                              ","1","1.87395                              ","1","495.006                              ","1","485.006                              ","1"
"2020-04-28 19:15:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.06887                              ","1","1.48411                              ","1","510.006                              ","1","500.006                              ","1","11.5571                              ","1","2.2488                               ","1","1.87395                              ","1","495.006                              ","1","485.006                              ","1"
"2020-04-28 19:20:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.06887                              ","1","1.48411                              ","1","510.006                              ","1","500.006                              ","1","11.5571                              ","1","2.23381                              ","1","1.87395                              ","1","495.006                              ","1","485.006                              ","1"
"2020-04-28 19:25:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.06887                              ","1","1.48411                              ","1","510.006                              ","1","500.006                              ","1","na","na","na","na","na","na","na","na","na","na"
"2020-04-28 19:25:01+03:00","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","11.5571                              ","1","2.2488                               ","1","1.87395                              ","1","495.006                              ","1","485.006                              ","1"
"2020-04-28 19:30:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.06887                              ","1","1.4991                               ","1","510.006                              ","1","500.006                              ","1","11.5571                              ","1","2.23381                              ","1","1.87395                              ","1","495.006                              ","1","485.006                              ","1"
"2020-04-28 19:35:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.06887                              ","1","1.4991                               ","1","510.006                              ","1","500.006                              ","1","11.4689                              ","1","2.23381                              ","1","1.87395                              ","1","495.006                              ","1","485.006                              ","1"
"2020-04-28 19:39:59+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.08387                              ","1","1.48411                              ","1","510.006                              ","1","na","na","na","na","na","na","na","na","na","na","na","na"
"2020-04-28 19:40:00+03:00","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","500.006                              ","1","11.4689                              ","1","2.23381                              ","1","1.87395                              ","1","495.006                              ","1","485.006                              ","1"
"2020-04-28 19:45:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.06887                              ","1","1.48411                              ","1","510.006                              ","1","500.006                              ","1","11.6454                              ","1","2.2488                               ","1","1.87395                              ","1","495.006                              ","1","485.006                              ","1"
"2020-04-28 19:50:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.08387                              ","1","1.48411                              ","1","510.006                              ","1","500.006                              ","1","11.6454                              ","1","2.2488                               ","1","1.87395                              ","1","495.006                              ","1","485.006                              ","1"
"2020-04-28 19:55:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.08387                              ","1","1.4991                               ","1","510.006                              ","1","500.006                              ","1","11.4689                              ","1","2.2488                               ","1","1.87395                              ","1","495.006                              ","1","485.006                              ","1"
"2020-04-28 19:59:59+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.06887                              ","1","1.4991                               ","1","510.006                              ","1","500.006                              ","1","11.4689                              ","1","2.2488                               ","1","1.87395                              ","1","495.006                              ","1","485.006                              ","1"
"2020-04-28 20:05:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.70902                              ","1","489.516                              ","1","519.486                              ","1","2.08387                              ","1","1.48411                              ","1","510.006                              ","1","500.006                              ","1","11.6454                              ","1","2.2488                               ","1","1.87395                              ","1","495.006                              ","1","485.006                              ","1"
"2020-04-28 20:10:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.70902                              ","1","489.516                              ","1","519.486                              ","1","2.08387                              ","1","1.4991                               ","1","510.006                              ","1","500.006                              ","1","11.6454                              ","1","2.2488                               ","1","1.87395                              ","1","495.006                              ","1","485.006                              ","1"
"2020-04-28 20:14:59+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.70902                              ","1","489.516                              ","1","519.486                              ","1","2.08387                              ","1","1.48411                              ","1","510.006                              ","1","500.006                              ","1","11.5571                              ","1","2.2488                               ","1","1.87395                              ","1","495.006                              ","1","485.006                              ","1"
"2020-04-28 20:20:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.08387                              ","1","1.48411                              ","1","510.006                              ","1","500.006                              ","1","11.5571                              ","1","2.2488                               ","1","1.87395                              ","1","495.006                              ","1","485.006                              ","1"
"2020-04-28 20:25:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.08387                              ","1","1.4991                               ","1","510.006                              ","1","500.006                              ","1","11.6454                              ","1","2.2488                               ","1","1.87395                              ","1","495.006                              ","1","485.006                              ","1"
"2020-04-28 20:30:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.09886                              ","1","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na"
"2020-04-28 20:30:01+03:00","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","1.4991                               ","1","510.006                              ","1","500.006                              ","1","11.6454                              ","1","2.2488                               ","1","1.87395                              ","1","495.006                              ","1","480.006                              ","1"
"2020-04-28 20:35:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.70902                              ","1","489.516                              ","1","519.486                              ","1","2.09886                              ","1","1.48411                              ","1","510.006                              ","1","500.006                              ","1","11.5571                              ","1","2.2488                               ","1","1.87395                              ","1","495.006                              ","1","480.006                              ","1"
"2020-04-28 20:40:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.09886                              ","1","1.4991                               ","1","510.006                              ","1","500.006                              ","1","11.5571                              ","1","2.2488                               ","1","1.87395                              ","1","495.006                              ","1","480.006                              ","1"
"2020-04-28 20:44:59+03:00","2.9985                          ","524288","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na"
"2020-04-28 20:45:00+03:00","na","na","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.09886                              ","1","1.4991                               ","1","510.006                              ","1","500.006                              ","1","11.5571                              ","1","2.2488                               ","1","1.87395                              ","1","495.006                              ","1","480.006                              ","1"
"2020-04-28 20:50:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.09886                              ","1","1.4991                               ","1","510.006                              ","1","500.006                              ","1","11.5571                              ","1","2.2488                               ","1","1.87395                              ","1","495.006                              ","1","480.006                              ","1"
"2020-04-28 20:55:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.09886                              ","1","1.4991                               ","1","510.006                              ","1","500.006                              ","1","11.6454                              ","1","2.2488                               ","1","1.87395                              ","1","495.006                              ","1","480.006                              ","1"
"2020-04-28 21:00:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.09886                              ","1","1.4991                               ","1","510.006                              ","1","500.006                              ","1","11.6454                              ","1","2.2488                               ","1","1.87395                              ","1","495.006                              ","1","480.006                              ","1"
"2020-04-28 21:04:59+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na"
"2020-04-28 21:05:00+03:00","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","2.09886                              ","1","1.4991                               ","1","510.006                              ","1","500.006                              ","1","11.5571                              ","1","2.23381                              ","1","1.88894                              ","1","540.006                              ","1","475.006                              ","1"
"2020-04-28 21:10:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.70902                              ","1","489.516                              ","1","519.486                              ","1","2.09886                              ","1","1.4991                               ","1","510.006                              ","1","na","na","na","na","na","na","na","na","na","na","na","na"
"2020-04-28 21:10:01+03:00","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","500.006                              ","1","11.7336                              ","1","2.23381                              ","1","1.88894                              ","1","540.006                              ","1","475.006                              ","1"
"2020-04-28 21:15:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.09886                              ","1","1.4991                               ","1","510.006                              ","1","500.006                              ","1","11.7336                              ","1","2.23381                              ","1","1.88894                              ","1","540.006                              ","1","470.006                              ","1"
"2020-04-28 21:20:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.09886                              ","1","1.4991                               ","1","510.006                              ","1","500.006                              ","1","11.7336                              ","1","2.23381                              ","1","1.88894                              ","1","540.006                              ","1","470.006                              ","1"
"2020-04-28 21:25:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.09886                              ","1","1.48411                              ","1","510.006                              ","1","500.006                              ","1","11.7336                              ","1","2.23381                              ","1","1.88894                              ","1","540.006                              ","1","470.006                              ","1"
"2020-04-28 21:30:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.09886                              ","1","1.4991                               ","1","510.006                              ","1","500.006                              ","1","11.7336                              ","1","2.23381                              ","1","1.88894                              ","1","540.006                              ","1","470.006                              ","1"
"2020-04-28 21:35:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na"
"2020-04-28 21:35:01+03:00","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","2.09886                              ","1","1.4991                               ","1","510.006                              ","1","500.006                              ","1","11.6454                              ","1","2.23381                              ","1","1.88894                              ","1","540.006                              ","1","470.006                              ","1"
"2020-04-28 21:40:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.11385                              ","1","1.4991                               ","1","510.006                              ","1","500.006                              ","1","11.6454                              ","1","2.23381                              ","1","1.88894                              ","1","540.006                              ","1","465.006                              ","1"
"2020-04-28 21:45:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.70902                              ","1","489.516                              ","1","519.486                              ","1","2.09886                              ","1","1.48411                              ","1","510.006                              ","1","500.006                              ","1","11.5571                              ","1","2.23381                              ","1","1.88894                              ","1","540.006                              ","1","465.006                              ","1"
"2020-04-28 21:50:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.09886                              ","1","1.4991                               ","1","510.006                              ","1","500.006                              ","1","11.5571                              ","1","2.23381                              ","1","1.88894                              ","1","540.006                              ","1","465.006                              ","1"
"2020-04-28 21:55:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.09886                              ","1","1.4991                               ","1","510.006                              ","1","500.006                              ","1","11.8218                              ","1","2.23381                              ","1","1.88894                              ","1","540.006                              ","1","465.006                              ","1"
"2020-04-28 22:00:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.70902                              ","1","489.516                              ","1","519.486                              ","1","2.11385                              ","1","1.4991                               ","1","510.006                              ","1","500.006                              ","1","11.8218                              ","1","2.21881                              ","1","1.88894                              ","1","540.006                              ","1","460.006                              ","1"
"2020-04-28 22:05:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.70902                              ","1","489.516                              ","1","519.486                              ","1","2.09886                              ","1","1.4991                               ","1","510.006                              ","1","500.006                              ","1","11.6454                              ","1","2.21881                              ","1","1.88894                              ","1","540.006                              ","1","465.006                              ","1"
"2020-04-28 22:10:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.09886                              ","1","1.4991                               ","1","510.006                              ","1","500.006                              ","1","11.6454                              ","1","2.23381                              ","1","1.88894                              ","1","540.006                              ","1","460.006                              ","1"
"2020-04-28 22:15:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.11385                              ","1","1.4991                               ","1","510.006                              ","1","500.006                              ","1","11.7336                              ","1","2.23381                              ","1","na","na","na","na","na","na"
"2020-04-28 22:15:01+03:00","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","1.88894                              ","1","540.006                              ","1","460.006                              ","1"
"2020-04-28 22:20:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.09886                              ","1","1.4991                               ","1","510.006                              ","1","500.006                              ","1","11.7336                              ","1","2.23381                              ","1","1.88894                              ","1","540.006                              ","1","460.006                              ","1"
"2020-04-28 22:25:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.11385                              ","1","1.4991                               ","1","510.006                              ","1","500.006                              ","1","11.6454                              ","1","2.23381                              ","1","1.88894                              ","1","540.006                              ","1","460.006                              ","1"
"2020-04-28 22:30:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.11385                              ","1","1.4991                               ","1","505.006                              ","1","500.006                              ","1","11.6454                              ","1","2.23381                              ","1","1.88894                              ","1","540.006                              ","1","455.006                              ","1"
"2020-04-28 22:34:59+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.09886                              ","1","1.4991                               ","1","510.006                              ","1","500.006                              ","1","11.7336                              ","1","2.21881                              ","1","1.88894                              ","1","540.006                              ","1","455.006                              ","1"
"2020-04-28 22:40:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.11385                              ","1","1.4991                               ","1","505.006                              ","1","500.006                              ","1","11.7336                              ","1","2.23381                              ","1","1.88894                              ","1","540.006                              ","1","455.006                              ","1"
"2020-04-28 22:45:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.09886                              ","1","1.4991                               ","1","505.006                              ","1","500.006                              ","1","11.7336                              ","1","2.23381                              ","1","1.88894                              ","1","540.006                              ","1","455.006                              ","1"
"2020-04-28 22:49:59+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na"
"2020-04-28 22:50:00+03:00","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","na","2.09886                              ","1","1.4991                               ","1","505.006                              ","1","500.006                              ","1","11.7336                              ","1","2.23381                              ","1","1.88894                              ","1","540.006                              ","1","455.006                              ","1"
"2020-04-28 22:55:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.09886                              ","1","1.4991                               ","1","505.006                              ","1","500.006                              ","1","11.7336                              ","1","2.23381                              ","1","1.88894                              ","1","540.006                              ","1","455.006                              ","1"
"2020-04-28 23:00:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","489.516                              ","1","519.486                              ","1","2.09886                              ","1","1.4991                               ","1","505.006                              ","1","500.006                              ","1","11.7336                              ","1","2.23381                              ","1","1.88894                              ","1","540.006                              ","1","455.006                              ","1"
"2020-04-28 23:05:00+03:00","2.9985                               ","1","-.75                            ","524288","1.85896                         ","524288","1.70902                         ","524288","580.007                         ","524288","695.008                         ","524288","2.17383                              ","1","1.69402                              ","1","484.521                              ","1","519.486                              ","1","2.09886                              ","1","1.4991                               ","1","505.006                              ","1","500.006                              ","1","11.6454                              ","1","2.23381                              ","1","1.88894                              ","1","540.006                              ","1","450.006                              ","1"
